%time,field.layout.data_offset,field.data0,field.data1,field.data2
1626166694017850000,0,0,0,0
1626166694037319000,0,0,0,0
1626166694057409000,0,0,0,0
1626166694077220000,0,0,0,0
1626166694097786000,0,0,0,0
1626166694117473000,0,0,0,0
1626166694137396000,0,0,0,0
1626166694157416000,0,0,0,0
1626166694176982000,0,0,0,0
1626166694200092000,0,0,0,0
1626166694216862000,0,0,0,0
1626166694237047000,0,0,0,0
1626166694259727000,0,0,0,0
1626166694276919000,0,0,0,0
1626166694297357000,0,0,0,0
1626166694318571000,0,0,0,0
1626166694345218000,0,0,0,0
1626166694357360000,0,0,0,0
1626166694377563000,0,0,0,0
1626166694397516000,0,0,0,0
1626166694417627000,0,0,0,0
1626166694437189000,0,0,0,0
1626166694457367000,0,0,0,0
1626166694477394000,0,0,0,0
1626166694497284000,0,0,0,0
1626166694517377000,0,0,0,0
1626166694537128000,0,0,0,0
1626166694557258000,0,0,0,0
1626166694577768000,0,0,0,0
1626166694597233000,0,0,0,0
1626166694617584000,0,0,0,0
1626166694637224000,0,0,0,0
1626166694657367000,0,0,0,0
1626166694677117000,0,0,0,0
1626166694697284000,0,0,0,0
1626166694717257000,0,0,0,0
1626166694739469000,0,0,0,0
1626166694757398000,0,0,0,0
1626166694777918000,0,0,0,0
1626166694799021000,0,0,0,0
1626166694817312000,0,0,0,0
1626166694837585000,0,0,0,0
1626166694857334000,0,0,0,0
1626166694877249000,0,0,0,0
1626166694897400000,0,0,0,0
1626166694918391000,0,0,0,0
1626166694937231000,0,0,0,0
1626166694957354000,0,0,0,0
1626166694977523000,0,0,0,0
1626166694997256000,0,0,0,0
1626166695017137000,0,0,0,0
1626166695037407000,0,0,0,0
1626166695057351000,0,0,0,0
1626166695079590000,0,0,0,0
1626166695097416000,0,0,0,0
1626166695117287000,0,0,0,0
1626166695137343000,0,0,0,0
1626166695157279000,0,0,0,0
1626166695177772000,0,0,0,0
1626166695197348000,0,0,0,0
1626166695217403000,0,0,0,0
1626166695237088000,0,0,0,0
1626166695257373000,0,0,0,0
1626166695278333000,0,0,0,0
1626166695297754000,0,0,0,0
1626166695317374000,0,0,0,0
1626166695337784000,0,0,0,0
1626166695357408000,0,0,0,0
1626166695377235000,0,0,0,0
1626166695396936000,0,0,0,0
1626166695417285000,0,0,0,0
1626166695437608000,0,0,0,0
1626166695457254000,0,0,0,0
1626166695477226000,0,0,0,0
1626166695501696000,0,0,0,0
1626166695516733000,0,0,0,0
1626166695536910000,0,0,0,0
1626166695558827000,0,0,0,0
1626166695577230000,0,0,0,0
1626166695597015000,0,0,0,0
1626166695627838000,0,0,0,0
1626166695636962000,0,0,0,0
1626166695657256000,0,0,0,0
1626166695677893000,0,0,0,0
1626166695697312000,0,0,0,0
1626166695717112000,0,0,0,0
1626166695737647000,0,0,0,0
1626166695756970000,0,0,0,0
1626166695778213000,0,0,0,0
1626166695797076000,0,0,0,0
1626166695817028000,0,0,0,0
1626166695839121000,0,0,0,0
1626166695856802000,0,0,0,0
1626166695878216000,0,0,0,0
1626166695898736000,0,0,0,0
1626166695917228000,0,0,0,0
1626166695936964000,0,0,0,0
1626166695957252000,0,0,0,0
1626166695978321000,0,0,0,0
1626166695997701000,0,0,0,0
1626166696016988000,0,0,0,0
1626166696037057000,0,0,0,0
1626166696057482000,0,0,0,0
1626166696078273000,0,0,0,0
1626166696097248000,0,0,0,0
1626166696117316000,0,0,0,0
