rosbagTimestamp,layout,dim,data_offset,data
1630056945065015052,,[],0,"[0.97, -0.19, -0.1, -11.9375, -3.375, 263.9375]"
1630056945065039378,,[],0,"[-0.14, -0.84, -0.32, -12.0, -3.8125, 264.75]"
1630056945065052018,,[],0,"[-0.49, -0.74, -0.45, -11.8125, -4.125, 264.3125]"
1630056945093659811,,[],0,"[-0.3, -0.56, -0.6, -11.375, -3.4375, 263.375]"
1630056945146786284,,[],0,"[0.72, -0.21, -0.34, -11.125, -2.375, 261.4375]"
1630056945197363069,,[],0,"[0.39, -0.45, -0.02, -10.9375, -2.0, 259.875]"
1630056945247299765,,[],0,"[0.78, -0.09, -0.02, -11.5625, -2.5, 259.1875]"
1630056945298204067,,[],0,"[-0.6, -1.12, 0.67, -11.875, -3.0625, 259.5]"
1630056945347365039,,[],0,"[0.1, -0.15, -0.01, -12.6875, -2.6875, 260.0625]"
1630056945397501059,,[],0,"[-0.76, -1.87, 1.16, -11.875, -1.8125, 260.5]"
1630056945448963645,,[],0,"[0.92, -0.3, -0.8300000000000001, -12.9375, -1.3125, 260.6875]"
1630056945498526847,,[],0,"[0.43, -1.1, 0.27, -12.5, -1.3125, 260.75]"
1630056945549723169,,[],0,"[0.03, -1.16, -0.32, -12.375, -1.625, 261.0]"
1630056945601842290,,[],0,"[-0.35000000000000003, -1.4000000000000001, 0.32, -11.8125, -1.625, 261.625]"
1630056945657736186,,[],0,"[0.15, -0.37, -0.56, -11.75, -1.8125, 262.0]"
1630056945708355357,,[],0,"[-0.55, -0.97, -0.41000000000000003, -11.625, -2.0625, 261.5625]"
1630056945758439068,,[],0,"[0.67, -0.11, -0.73, -11.0625, -2.0625, 261.375]"
1630056945806848824,,[],0,"[0.01, -0.76, 0.3, -10.4375, -1.625, 261.6875]"
1630056945861307617,,[],0,"[0.07, -0.87, 0.06, -10.1875, -1.1875, 261.875]"
1630056945912808393,,[],0,"[0.07, -0.65, 0.32, -10.3125, -1.0625, 262.125]"
1630056945961750615,,[],0,"[0.14, -0.36, -0.12, -10.75, -1.4375, 262.3125]"
1630056946015726065,,[],0,"[-0.27, -0.52, -0.24, -11.0625, -1.3125, 262.25]"
1630056946067182901,,[],0,"[0.6, 0.26, -0.3, -10.625, -0.875, 261.9375]"
1630056946116860317,,[],0,"[0.29, 0.02, -0.21, -10.0625, -0.3125, 261.875]"
1630056946172763379,,[],0,"[0.51, -0.17, -0.4, -9.5, -0.5, 261.6875]"
1630056946219972639,,[],0,"[0.0, -0.02, 0.03, -9.0, -0.6875, 260.9375]"
1630056946268334651,,[],0,"[0.4, 0.26, -0.87, -9.375, -0.875, 260.5]"
1630056946321404466,,[],0,"[0.41000000000000003, 0.22, -0.08, -9.25, -1.1875, 259.9375]"
1630056946370806892,,[],0,"[0.84, 0.52, -0.15, -9.4375, -2.375, 259.0625]"
1630056946423350399,,[],0,"[-0.06, 0.11, -0.01, -9.8125, -3.5, 258.5]"
1630056946477367633,,[],0,"[0.16, -0.27, 0.62, -10.5625, -4.4375, 257.1875]"
1630056946529617770,,[],0,"[0.01, -0.2, 0.73, -11.375, -3.625, 255.4375]"
1630056946578180251,,[],0,"[0.25, -0.19, -0.32, -12.375, -2.5625, 253.8125]"
1630056946630123506,,[],0,"[-0.16, -1.01, 0.87, -11.75, -1.5, 251.875]"
1630056946680293555,,[],0,"[-0.46, -1.32, -0.07, -12.0, -0.625, 250.375]"
1630056946732000763,,[],0,"[-1.1, -1.61, 0.34, -12.25, 0.25, 249.3125]"
1630056946781568096,,[],0,"[-0.92, -1.21, -0.25, -11.9375, 0.4375, 248.375]"
1630056946833795660,,[],0,"[-0.86, -0.65, -0.18, -11.875, 0.875, 247.875]"
1630056946882964787,,[],0,"[-0.5700000000000001, 0.08, -0.29, -11.3125, 0.875, 248.0]"
1630056946989114329,,[],0,"[-1.06, -1.58, 0.66, -10.75, 0.8125, 247.5]"
1630056947023863100,,[],0,"[-0.37, -1.0, 0.33, -10.875, 0.5, 247.3125]"
1630056947040373181,,[],0,"[0.02, -0.6900000000000001, -0.25, -11.0625, -0.25, 247.75]"
1630056947124711632,,[],0,"[-0.54, -0.48, -0.04, -11.125, -1.1875, 247.625]"
1630056947176928979,,[],0,"[-0.52, -0.76, 0.19, -10.5625, -1.875, 247.125]"
1630056947220671591,,[],0,"[-0.08, -0.18, -0.03, -10.3125, -2.125, 245.9375]"
1630056947264989990,,[],0,"[0.18, 0.23, -0.49, -9.9375, -2.25, 245.4375]"
1630056947314149869,,[],0,"[0.39, 0.3, -0.03, -9.9375, -2.25, 245.3125]"
1630056947375788472,,[],0,"[0.09, 0.13, -0.19, -10.5625, -2.5625, 245.625]"
1630056947405450840,,[],0,"[0.13, 0.66, -0.77, -11.3125, -3.1875, 245.875]"
1630056947490428063,,[],0,"[-0.16, 0.13, -0.71, -11.4375, -3.625, 246.5625]"
1630056947496869491,,[],0,"[0.27, 0.44, -0.49, -11.5, -3.9375, 247.3125]"
1630056947554053241,,[],0,"[-0.18, -0.09, -0.85, -10.9375, -4.25, 248.5625]"
1630056947587063777,,[],0,"[0.31, -0.38, 0.2, -10.8125, -4.625, 248.8125]"
1630056947661520558,,[],0,"[-0.27, -0.39, -0.45, -10.8125, -4.25, 250.0]"
1630056947689354906,,[],0,"[0.53, -0.34, 0.45, -10.75, -4.125, 250.0625]"
1630056947738065831,,[],0,"[0.08, -1.03, -0.06, -10.5, -4.25, 250.9375]"
1630056947788512775,,[],0,"[0.46, -1.05, 0.4, -10.5625, -4.5625, 251.3125]"
1630056947840218959,,[],0,"[0.23, -1.26, 0.14, -10.625, -4.9375, 251.9375]"
1630056947888536370,,[],0,"[0.39, -1.01, 0.09, -10.1875, -5.1875, 252.0625]"
1630056947937906669,,[],0,"[-0.09, -0.79, -0.36, -10.25, -5.0625, 251.6875]"
1630056947987108450,,[],0,"[0.28, -0.47000000000000003, -0.29, -9.875, -4.4375, 251.0]"
1630056948038282452,,[],0,"[-0.66, -1.3, 0.6900000000000001, -8.9375, -3.5, 250.625]"
1630056948087663235,,[],0,"[0.23, -0.34, 0.23, -9.0, -2.75, 250.9375]"
1630056948141548028,,[],0,"[-0.71, -0.89, 0.86, -8.8125, -3.0, 250.8125]"
1630056948194609125,,[],0,"[-0.06, 0.29, -0.29, -9.0625, -3.875, 250.3125]"
1630056948249502421,,[],0,"[-0.08, 0.34, 0.39, -8.75, -4.375, 249.875]"
1630056948298709129,,[],0,"[0.17, 0.51, -0.85, -9.0, -5.125, 249.8125]"
1630056948351871255,,[],0,"[-0.11, -0.05, -0.27, -8.625, -5.375, 249.4375]"
1630056948398962144,,[],0,"[0.39, 0.61, -0.85, -8.6875, -5.5, 249.5]"
1630056948448880360,,[],0,"[-0.2, 0.28, -0.55, -8.4375, -5.0, 248.9375]"
1630056948499728354,,[],0,"[0.31, 0.58, -0.93, -8.125, -4.5625, 248.25]"
1630056948548662558,,[],0,"[0.09, 0.66, -0.5700000000000001, -7.9375, -3.8125, 247.5625]"
1630056948598726817,,[],0,"[0.29, 1.01, -0.99, -7.5625, -3.3125, 247.875]"
1630056948649185799,,[],0,"[-0.43, 0.73, 0.02, -6.9375, -3.0625, 248.5625]"
1630056948698370734,,[],0,"[-0.31, 0.68, -0.9400000000000001, -7.5, -3.3125, 248.6875]"
