rosbagTimestamp,layout,dim,data_offset,data
1626632332101076986,,[],0,"[-139, 13, -1]"
1626632332147198947,,[],0,"[-138, 13, -1]"
1626632332198205141,,[],0,"[-137, 12, -1]"
1626632332246977216,,[],0,"[-135, 11, -1]"
1626632332298951083,,[],0,"[-133, 10, -1]"
1626632332346519986,,[],0,"[-131, 9, -1]"
1626632332400288307,,[],0,"[-129, 8, -1]"
1626632332446719155,,[],0,"[-127, 7, -1]"
1626632332505378653,,[],0,"[-125, 7, -1]"
1626632332546661971,,[],0,"[-123, 7, -1]"
1626632332599982138,,[],0,"[-120, 6, -1]"
1626632332647195901,,[],0,"[-119, 6, 0]"
1626632332698068238,,[],0,"[-117, 6, 0]"
1626632332745935241,,[],0,"[-115, 6, 0]"
1626632332796207511,,[],0,"[-114, 7, 0]"
1626632332847423710,,[],0,"[-113, 7, 0]"
1626632332898612754,,[],0,"[-112, 8, 0]"
1626632332946341880,,[],0,"[-111, 9, 0]"
1626632333006799827,,[],0,"[-110, 9, 0]"
1626632333047088401,,[],0,"[-110, 10, 0]"
1626632333098696003,,[],0,"[-110, 11, 0]"
1626632333145909103,,[],0,"[-110, 12, 0]"
1626632333198620107,,[],0,"[-111, 13, 0]"
1626632333243801895,,[],0,"[-111, 13, 0]"
1626632333294796741,,[],0,"[-112, 14, 0]"
1626632333339110826,,[],0,"[-113, 15, -1]"
1626632333389388098,,[],0,"[-114, 16, -1]"
1626632333434875654,,[],0,"[-116, 16, -1]"
1626632333486219012,,[],0,"[-117, 16, -1]"
